author,description,pubdate,sentiment
@asbul6321,batas pakai bs hp bg,5/24/2024 0:53,neutral
@juanmatius8504,coba bulan seperti harga bulan wifi provider yang beli provider lokal kyknya turutidur tumbang,5/24/2024 0:52,negative
@MrZadark,elon bayar pajak,5/26/2024 1:08,neutral
@YANFAREZ,nelayan jangkau jaringankaya   bg ya,5/24/2024 0:49,neutral
@FiqibangOfficial,jarak router brp bang kira2,5/24/2024 0:48,neutral
@sanjaysahbana190,main mobile legend tidak bang,5/24/2024 0:48,neutral
@senaprasena168,348 stiker kucing kasih 1 like,5/24/2024 0:42,neutral
@SlametAgungPamuji,tidak internet cepat bang makan siang gratis,5/24/2024 0:38,positive
@Journeyindonesia,mantab pas masuk hutan teliti tinggal bawa powerbank solar cell portable,5/24/2024 0:36,positive
@rinachaniago-hw2zo,nama wajanbolic tangkap sinyal internet satelit era 19992000an inovasi insinyur itb wswerpuwo telpon teleconference gratis via voip krn tidak dpt dukung perintah telkomsel ya proyek anak bangsa mati jalan,5/24/2024 0:35,negative
@handokohaha5960,tetep nyambung internet dlu daftar jika gaada tidak,5/24/2024 0:35,negative
@dannyramdhan5533,starbucks kelilink kenceng bener yaa,5/24/2024 0:34,positive
@DWHRYT2401,sinyal radio cepet bang gratis kaga pake kabel cepet bgt nga gunain yah,5/24/2024 0:33,negative
@noer6443,starling saya tau kopi,5/24/2024 0:33,neutral
@noer6443,seperti,5/24/2024 0:32,negative
@syamsirea8582,meberhentikan layan indihome karna starlink mudah dah tidak ribet internet tidak hambat hujan kencang,5/24/2024 0:31,positive
@syamsirea8582,sudah make starlink bang andrew,5/24/2024 0:36,neutral
@menyatudialam,aman belanja toko bg coba periksa link  depe 1000000 bg mohon bantu bg david,5/24/2024 0:31,neutral
@rakarsobarna5910,hati2 periksa teliti toko ulas barangkali toko bodong yang ngikut2 tapi toko asli,5/25/2024 23:33,negative
@alpine784,mega byte bang mega bit,5/24/2024 0:31,negative
@saputraofficial8888,biyaya bulan tidak ya,5/24/2024 0:30,neutral
@ericcire7310,maling antena kaga  wkwkwk mamam tuh isp indo ude ampas tipu2 langgan mulu restart noh modem lu ampe go block,5/24/2024 0:26,negative
@nrhm3020,pov nelayan laut gas mabar,5/24/2024 0:21,neutral
@siwarsoip3983,bantu yang susah sinyal,5/24/2024 0:21,positive
@liizhabags,hemmmm joss,5/24/2024 0:19,positive
@otamasterkanal3936,coba laut bang,5/24/2024 0:18,neutral
@BLACKRedHerdian,belah bumi tidak langit om david,5/24/2024 0:16,negative
@massurya2789,bang rifiu power benk ,5/24/2024 0:16,positive
@EDOYCH,jika maling guna tidak ya,5/24/2024 0:16,negative
@Rullyozone,bagus banget sistem internet kitabiar provider yang mahal2 tau jika tidak bagus starlink,5/24/2024 0:14,positive
@tekdungsuppord7434,bang cobak pakai handphone nge lag,5/24/2024 0:14,negative
@dankjoe6224,tower punahh,5/24/2024 0:14,neutral
@andikafarhan6386,indihome pasang saja susah bener teknisi  ngeles tidak dateng2 wakakak,5/24/2024 0:12,negative
@mainofficial3227,jika laut tidak ,5/24/2024 0:12,neutral
@riuzm,biaya bulan tidak ya,5/24/2024 0:12,neutral
@MrZulhaiban,teknologi canggih terobos tunggu rakyat pelosok negeri,5/24/2024 0:10,positive
@sannypsaykho,wow bumi,5/24/2024 0:10,negative
@yosuadarvino,starlink sudah review 2024 ramai ya harga mahal kerja telkom,5/24/2024 0:09,negative
@orion2089,resmi indo,5/25/2024 8:57,neutral
@yosuadarvino,sudah review januari februari resmi ya,5/26/2024 23:33,neutral
@andilie2832,jarak  ya starlink nnya,5/24/2024 0:09,neutral
@insektisida968,d rumah sy pake paket 20 mbps 300an ribu riil 5 mbps kadang 2 mbps,5/24/2024 0:08,neutral
@adilekaa,bayang jika satelit error tidak orbit jatuh bumi auto film meteor garden,5/24/2024 0:07,negative
@DhoelEll,jika bumi apocalipse internetan wkwkwkw,5/24/2024 0:06,neutral
@norbertwu8389,power bank bang david beli,5/24/2024 0:03,negative
@hendritresna2076,elonmusk tidak digangguelit2 global ,5/24/2024 0:02,negative
@arfinovariyanto1103,dia yang jadi elite global,5/24/2024 0:08,negative
@Zhukasuka,cocok  ganti wifi kabel semprawut rusak pandang tata kota tapi sayang harga mahal semoga depan jangkau harga,5/24/2024 0:02,positive
@andriluk,penasaran jika yang pake starlink pengaruh speed tidak yah,5/24/2024 0:02,neutral
@imbaschannel3608,,5/24/2024 0:01,negative
@kurniawanup8033,jika tidak korup  jaring lancar tower,5/24/2024 0:01,negative
@ajengsukowati3707,ngewar tiket wkwk,5/24/2024 0:01,positive
@Lahunghbi-bt7sv,emang beneran satelit bang,5/24/2024 0:00,neutral
@AudriPutry,bang lu kasar barangnyaa saya pikir,5/23/2024 23:58,negative
@Pencaritaubat,cuaca awan gimana bang,5/23/2024 23:58,negative
@warsikuncahyani6352,cocok daki gunung always connected,5/23/2024 23:57,positive
@kangketikonlen,buka bisnis sewa wifi supercepat gunung,5/23/2024 23:57,positive
@user-kb8xp9jt8h,bang bulan bayar yah maaf,5/23/2024 23:56,neutral
@bengkelit345,tunggu saja bang 12 muncul tuh fup seperti provider2 lokal yang launching mah gitu paket unlimited no fup eeh tahun muncul deh fup ,5/23/2024 23:55,negative
@roonyharyadii2135,jika hujan gimana bang,5/23/2024 23:55,negative
@NAW32Nicoisme,langgan paket residensial rp 750kbulan jelajah rp 990kbulan kapal rp 4345kbulan,5/23/2024 23:54,neutral
@randyoppo2252,mas alat bayar uang bulan tdak,5/23/2024 23:52,neutral
@IrsanWidyawan,tidak ikut hype sudah tau perusahaa pasifik satelit nusantara yang operator internet satelit lokal yang sudah puluh jika tau jual nyasar remote area yang luas indonesia telco kirim wacana ketidakadilan laku perintah terhdapa starlink,5/23/2024 23:51,negative
@agusnw,pegang hp kartu biru psn dalam kalimantan barat 2004,5/24/2024 6:30,neutral
@BentoCok,telkom habis ,5/23/2024 23:50,negative
@cepisetiawan1022,nge reviwe starlink duduk studio pake ac nge review starlink jongkok lapang next bang david bawa starlink  gunung bakar jagung,5/23/2024 23:50,neutral
@gautamarika2732,yang jls starlink minim korupsi bts nyahh,5/23/2024 23:48,positive
@user-rp1hl6hj8k,daerah2 isolasi sinyal habis cerita tinggl uang saja,5/23/2024 23:46,negative
@HARRY-wo2mj,gmn konsep beli alat trs clear,5/23/2024 23:43,neutral
@riskyristiandy8063,listrik yang dignakan mempengaruhinkualitas tangkap sinyal,5/23/2024 23:42,neutral
@novalkurniawan4750,assalamualaikum bang david  orang awam internet satelit pasang alat starlink rumah akses internet hp jarak alat starlink hp dalam radius meter kah gitu bang mohon jelas bang david terimaksih,5/23/2024 23:42,neutral
@kurniafirdaus6791,bang sambar petir gantiin tidak,5/23/2024 23:41,negative
@harryjhony2130,selamat tinggal indihome provider yang ganggu,5/23/2024 23:41,neutral
@ari151x,devid kenal chanel nanangmrk,5/23/2024 23:40,neutral
@jagattutor1807,speednya ganggu letak rumah ruang tutup ruang keluarga,5/23/2024 23:40,negative
@andreasanderson503, video sudah dijelasin,5/24/2024 0:15,neutral
@Fluffinessonly,indo tetep saja starlink juara starlink yang asal negara maju tidak cerita kalah indo malu banget indo belakang,5/23/2024 23:39,negative
@user-nm7mx9kv4d,koruptor bts senyum kecut nonton,5/23/2024 23:37,negative
@riciriandara3043,bang info mesan mana ya,5/23/2024 23:37,neutral
@ekoteknikchannel5979,gas langsung beli starlink langsung henti langgan speedy,5/23/2024 23:35,neutral
@creatordjorgnias8724,isi paket bulan kah,5/23/2024 23:35,neutral
@xrosesaranjana2358,tetangga beli starlink tetangga yang samping rumah jaring wifi internet kuat tidak beli enak tetangga hahhaa,5/23/2024 23:33,negative
@cobaaja4331,btw jual indo hardware ver 10 ver 30 sudah edar luar,5/23/2024 23:32,neutral
@MrNuganteng,kritis harga pasar isp indo mahal denger respon isp indo starling masuk tau banget ketar tir tidak disaingin jika pure ngeliat sisi konsumen starling opsi giur,5/23/2024 23:29,positive
@poromon,layar livestreaming cari one piece,5/23/2024 23:26,neutral
@agungkarnopa1528,cocok kerja lapang yang streaming trimakasih konten  bantu,5/23/2024 23:26,positive
@hendrimanalu6180,bayar bulan mahal tidak,5/23/2024 23:24,negative
@arifinilhamsyah3,beli kuota tidak,5/23/2024 23:23,neutral
@Dukem154,selamat starlink selamat tinggal provider2 lokal yang innovative kompetitif,5/23/2024 23:21,negative
@masigit7160,baca ignya nontongp starlink batas limit cepat,5/23/2024 23:19,neutral
@TheMichaelghi,jika bawa travelling negeri tidak ya regulasi bang,5/23/2024 23:19,neutral
@achmadzaini5507,jarak nyaa tidak kasi tau bang connet hp,5/23/2024 23:19,negative
@harisapril8957,cocok traveller daki langsung live reel nunjukin indah sunset,5/23/2024 23:18,positive
@idnetprime19,bang review kartu xl ku tidak hoki saya bang dapet promo paket vip xl sms harga 62250 dapet 117gb batas bang habis kuota panjang paket  sudah 2 bang panjang kuota sisa akumulasi bang kuota besar nyentuh 515 gb bang mantap hoki guee,5/23/2024 23:18,positive
@lhg1236,top bingits informasi tranding guys,5/23/2024 23:17,positive
@aripbudiwan7233,mantab banget reviewnya om taruh mobil colok konversi listrik  tidak ya hehe,5/23/2024 23:15,positive
@MrNuganteng,camper van saya dilengkapin internet cepat starling tinggal nabung 50 kebel camper van ,5/23/2024 23:15,positive
@jagatartstudio,yang dlu ku up bumn telkomsel adopsi start link,5/23/2024 23:14,neutral
@dayax5330,mati provider telkomsel indihome dll tapi utk level tengah atas yang bs beli or usaha lapang,5/23/2024 23:11,negative
@mochammadfahmizachri7693,1324 new meme,5/23/2024 23:09,neutral
@Octagonal-Flame,1 security network aman tidak 2 respon contact center problem gimana,5/23/2024 23:08,neutral
@yogiapappalan9954,auto nyari user starlink,5/23/2024 23:04,neutral
@coryindrawan5227,reebok ya logo ,5/23/2024 23:03,positive
@rikiadetiasaputra9308,jika kena panas hujan terus rusak tidak ya layar tangkap sinyal,5/23/2024 23:03,negative
@DikyAsriyadi,hape yang yang juta bang,5/23/2024 23:00,neutral
@alfredherewila4412,jika gitu tidak pakai sekolah pencil krn maka nanti deteksi dipake kampung rttw net,5/23/2024 22:59,negative
@funnyarea6295,jual bandwidth tidak ,5/23/2024 22:58,neutral
@bang.jun.channel,suer  mantap bawa kampung,5/23/2024 22:57,positive
@miftahg910,mohon coba cuaca hujan stabil tidak,5/23/2024 22:57,neutral
@starmaker4033,harga paket bulan mahal 700 1jutaan kabar orbit bawa2 tas,5/23/2024 22:56,negative
@JonahJamerson4875,yang abng review yang paket 700an tidak mobile yang 750 ,5/23/2024 22:55,negative
@yahyam8016,jika pakai wifi extender baca jika pakai orang starlink batas usernya,5/23/2024 22:52,neutral
@terapistrong,internet cepat cepat,5/23/2024 22:52,negative
@KatekichiGames,internet cepat,5/23/2024 22:51,negative
@BasileiaChannel,750ribu dengan koneksi wifi utk perangkat yang hubung,5/23/2024 22:51,neutral
@asupan_meme,kaum bumi datar kabar yang tidak percaya satelit atas,5/23/2024 22:49,negative
@yosarkendari2249,harga,5/23/2024 22:48,positive
@indranaufaladani2618,bang halang sinyal ubah request uji coba hujan bagi atas kasih air pancur air seperti hujan bener2 nunggu hujan buat konten sinyal stabil tidak makasih bang,5/23/2024 22:48,neutral
@arifrifai5937,jika gtu tidak butuh indihome internet yang sudah permanen,5/23/2024 22:47,neutral
@anddyschannoky8163,bang david kasar batu keluarin barang letakin barang pelan2 saja yang kasar sakit,5/23/2024 22:46,negative
@tarjofrust7471,instagram  isi  liverpool bang rivew arne slot bang wkwk,5/23/2024 22:46,neutral
@kelvinrenaldi7601,jika hujan gimana,5/23/2024 22:45,negative
@dondudat409,adda biaya bulan tidak  seperti indigo,5/23/2024 22:44,negative
@SeyzuKii,700k,5/23/2024 22:59,neutral
@ferrysaputro2799,coba pas hujan bagus tidak bang,5/23/2024 22:42,positive
@publicbersuara5843,indonesia mandiri korupsi dlu dah resin tidak korupsi kembangin sdm sudah satelit alat starlink guna pajak rakyat internet tidak pikir rakyat jarak 500m pasang starlink saya alat kembang murah ayo indonesia dewasa bocil mulu,5/23/2024 22:42,negative
@najib926,bng review starlink  ken beli,5/23/2024 22:41,neutral
@BasileiaChannel,pingin liat anut bumi datar ban kerja starlink,5/23/2024 22:41,negative
@LoRaSmoothTwist,mah bnyak pindah gun vpn indonesia mngkn mending bangun vpn pake starlink daerah pencil jika latency  serendah,5/23/2024 22:39,negative
@nth.natanael1658,openingnya salah yang bener haloo gays dafit sawah,5/23/2024 22:37,positive
@asfahmi2215, usaha puncak gunung,5/23/2024 22:34,neutral
@sabungajem,daerah tinggal depan luar komunikasi darurat daerah terkenaterdampak bencana parah mana infrastruktur komunikasi lumpuh starlink cocok ideal,5/23/2024 22:32,positive
@rhevoalveiro1025,starlink lemah tidak  hujan koneksi,5/23/2024 22:30,negative
@yuzihasrap4507,cafe2 jual wifi  gag ,5/23/2024 22:29,neutral
@mifamily5844,telkomsat sudah layan om david gateway seluruh indonesia,5/23/2024 22:26,neutral
@Crizpycream,udahan barang dibalikin milik,5/23/2024 22:25,neutral
@andreasanderson503,milik sudah beli,5/24/2024 0:20,neutral
@ophaari,coba kapal lautdi laut jika review susah sinyal,5/23/2024 22:24,neutral
@MasOnjikk,maaf bang david 750rb harga brgnya harga paket tk coba cari online hrg brgnya bas juta bahkannada yang jual 80jt,5/23/2024 22:20,negative
@BalaFish,telkomsel ketar tir,5/23/2024 22:18,negative
@AntakonLK,makasih bang info cocok pake indo timur papua sayang listrik pake solarsell aki mobil,5/23/2024 22:16,positive
@AnjiangGalak,samudra gimana,5/23/2024 22:15,negative
@arul7303,pakai laut tidak layar,5/23/2024 22:14,neutral
@kerjadigital,000 kenal 037 starlink masuk indonesia 119 lebih starlink 154 unboxing paket starlink 239 komponen starlink standard kit 442 pilih paket langgan starlink 723 tes cepat starlink 835 starlink solusi internet cepat daerah pencil 1143 lebih starlink contoh guna,5/23/2024 22:12,neutral
@forcenature2277,kasi faham babang elon musk utk provider yang cap sultan hahaha panik tidak tuh  kocak,5/23/2024 22:12,negative
@fachrulabizar,100mbps juta pake oxygen 150mbps latency 25ms 11 375k bang,5/23/2024 22:11,negative
@fachrulabizar,jika pake tv 429k,5/23/2024 22:14,neutral
@juragangames765,mobil juga ,5/23/2024 22:10,neutral
@ongkymarindra,saya tarik powerbank  link  broo,5/23/2024 22:07,neutral
@LeifzcyberChannel,main rw net maru kumpul,5/23/2024 22:06,negative
@AanTehnikmarine,jika musim hujan gmn,5/23/2024 22:05,negative
@fauzanm.7820,tahan air hujan tidak bang,5/23/2024 22:04,positive
@padma_santika,tahan sudah ip58,5/23/2024 22:09,negative
@hurufkeduadariAkhir,alat bahaya bgt  teroris dalam hutan yang susah akses komunikasi mudah bgt,5/23/2024 22:03,negative
@KWKWII,jika beli tidak daftar paket residential 750rb sampe diaktifin tidak ya paket internet provider kunci paket 1 jika aktifin starlink pake provider boncos uang,5/23/2024 22:02,neutral
@_S_S_55,ya bang david review starlink,5/23/2024 22:01,neutral
@IMWHOREMAINS,yang tinggal desa 3 rumah konsi bayar bulan murah bet mah  aoto buka warkop wifi desa ,5/23/2024 22:01,neutral
@lordlayunk91,bang jika bayar harus pake kartu kredit atw debitewalet produk negeri bayar pake visamastercard,5/23/2024 21:59,neutral
@antokwiyogo9625,kapal,5/23/2024 21:59,neutral
@duniamaya2877,amerika emang maju 200 indonesia,5/23/2024 21:55,positive
@jemriyesua791,wow,5/23/2024 21:53,positive
@Gameplay-kl9xw,saya tanyain bang jika pake fasilitas perintah lintas internet mata mata tidak hehehe,5/23/2024 21:51,neutral
@smkbimsa7558,starlink bantu program didik guruguru anak anak sekolah pelosok desa pencil pulau isolir indonesia semoga bantu program starlink goes to didik pelosok,5/23/2024 21:45,positive
@Syabir-kc2ll,tes jarak bang,5/23/2024 21:42,negative
@user-nm5eg2lh7k,tri penyefong bilang internet cepat,5/23/2024 21:41,negative
@mochcholid945,pakai lembaga distribusi ruang konsep rw kebanned,5/23/2024 21:40,negative
@kidnath,jarang banget gadgetin bilang barang jelek tidak worth it banter bagus banyak review banget bilang lu beli tidak sesuai ekspektasi david ya salah lo,5/23/2024 21:34,negative
@oktavarisdian2673,provider ketar tir,5/23/2024 21:34,negative
@rrqevos643,saya papua main ml pake jaring data telkomsel ping 8996,5/23/2024 21:33,neutral
@lothianschatten,hujan drop tidak,5/23/2024 21:31,negative
@herysusanto6703,muncul pengadaaan starlink korupsi,5/23/2024 21:30,negative
@unjunan,keinget wajan bolic stop beacukai,5/23/2024 21:27,negative
@komarchanel16,bismillah beli,5/23/2024 21:25,neutral
@endurance6662,sederhana opm suka,5/23/2024 21:23,positive
@blackeagle9192,ya tinggal satelit starlink daerah papua mati,5/23/2024 21:54,neutral
@rprinting9361,sebenernya jika point to point saja  orang jaring paham lh ban,5/23/2024 21:14,neutral
@ardisamsa9744,emang inovasi yang bagus bgt yang uang ya yang uang pas pas mah mending indihome orang desa seperti g ngonten cm watsappan doang main game cm hibur kadang orang desa seperti nggk main internet minggu sayang 700rb tapi kepakenya seperti sia sia jadi satarlink g enak orang pas pas seperti sy,5/23/2024 21:08,negative
@Avin_official7,bulan bayar tidak ya,5/23/2024 21:06,neutral
@SeyzuKii,700,5/23/2024 23:00,neutral
@Tuamah-zt6ut,perangkat konek hotspotnya bang,5/23/2024 21:06,neutral
@dhaffasan7390,kerandoman pas dajjal turun susah kabur rasulullah bilang jika lari gunung daerah 3t gunung sdh bs internet karna starlink wahhhh neng takut juga,5/23/2024 21:04,negative
@funasec,halo router  starlink sambung router jangkau  luas hub,5/23/2024 21:03,neutral
@fachryhusaini8137,,5/23/2024 21:05,neutral
@funasec,terima kasih info  kk,5/23/2024 21:10,neutral
@ericktan27,bagus starlink sasar tengah bawah biar mampus operator dajjal indonesia harga alat 2 juta buat saja kotak makan plus routernya daya max 12v 2a langgan 500rb mampus biar tidak monopoly rakyat sdh nasionalis suka mamfaatin sm bumn coba fikir bumn  yang beres tidak,5/23/2024 21:02,negative
@lutfiglico640,bang direview pas hujan gmn koneksi,5/23/2024 21:02,neutral
@DHYSALAM27,cobain in dor bng,5/23/2024 21:01,neutral
@anaksholeh3729,semoga sudah indo tidak pasang besok pagi hilang,5/23/2024 21:01,negative
@SafriadiLamba,tugas daerah 3t kalimantan cuman internet satelit bakti kominfo cepat batas gantung cuaca pakai 1 paket stralink beli bulan langgan tahun 2 watt voll input cas unit cas ruter listrik plts batas mohon balas,5/23/2024 21:01,neutral
@MuhammadRendyRenaldy.,gila trending 1,5/23/2024 21:00,negative
@AZ.Komputer,bawa gunung kendala gunung bingung bawa listrik  om,5/23/2024 21:00,neutral
@hwarakadah5963,semoga bs manfaat perintah utk internet gratis pakai starlink ajar pelosok yang pada jaring internetnya,5/23/2024 20:59,positive
@daf_3_,bayar kerja sedia internet wifi kah gimana,5/23/2024 20:54,negative
@SetiaTriantoTech,mantap teknologi mas elon musk,5/23/2024 20:51,positive
@YasArafah-hl2uf,menteri tidak korupsi bts 4g 8 triluinlalu uang 8 t beli starlink,5/23/2024 20:50,neutral
@YouthpikMedia,yang saya tunggu,5/23/2024 20:47,neutral
@cgp6_mabdvanfaysa539,trending buat video luar ruang saat yang buat video studio akun trending,5/23/2024 20:47,neutral
@dinandwork3346,mantap mas nanang vibes skrg,5/23/2024 20:43,positive
@ndzwii,cocok papua,5/23/2024 20:42,positive
@aminfadly6568,jaman sudah adapake white elise,5/23/2024 20:40,neutral
@zackrye8535,pelosok pencil yang gada sinyal pakai parabola rmhnya nangkep sinyal terus sinyal pakai pake bisnis wifi murah lagi harga sewa wifinya tidak starlink,5/23/2024 20:39,positive
@user-gj8be1cg5n,siap data2mu sadap ameriki,5/23/2024 20:38,neutral
@sihdhduenwjis6985,jarak wifi putus brp bang,5/23/2024 20:38,neutral
@yanggaandikaregawa4278,1,5/23/2024 20:33,positive
@tuanbesar,bulan 750 1 jt ya mahal juga monggo saja yang,5/23/2024 20:33,negative
@titikkoma1828,pake extender ban tidak yah,5/23/2024 20:32,neutral
@marzukizuki8195,biji hp ya bang,5/23/2024 20:32,neutral
@srproject1790,bagus perata internet plosok daerah,5/23/2024 20:30,neutral
@driman5281,tampar kencang telkom telkomsel dsb semoga starlink faedah maju bangsayuk yuk,5/23/2024 20:29,neutral
@victorrahman,jika tampar gini perintah turun tangan ulah wkwkwk,5/24/2024 22:47,negative
@hamdansyakirin2829,kasih pajak gede masuk susah parah larang wkwkwk,5/24/2024 23:01,negative
@JoniGunawan,jga anggara nnti tidak,5/25/2024 0:40,negative
@wrchannel7861,tidak senneng maju,5/25/2024 1:05,negative
@Ok-nk1lg,saya kuatirnya sulit depan minimal regulasi jual bla bla bla bla,5/25/2024 1:50,negative
@watzuhidayat5466,alat yang mahal bang,5/23/2024 20:28,negative
@kulkasfreezer4880,jika hujan gimana makenya njirkan tidak atap halang atas,5/23/2024 20:28,negative
@bahariplus2772,5 g saya depan ngapain dah,5/23/2024 20:27,negative
@jippyherysadjie7362,serius nanya pasang mobil bus pariwisata mas david,5/23/2024 20:27,neutral
@MrBearMrsPanda,starlink uhuyyy,5/23/2024 20:27,positive
@bulanindah798,kominfo starlink sudah nilai predatory pricing btw dah,5/23/2024 20:24,neutral
@kios_slot1980,elon pelopor,5/23/2024 20:16,positive
@ALIMUSLIH611,gimana jika buat bts ono w purbo,5/23/2024 20:15,neutral
@N90ItemATrick,kemarin bilang satelit kagak luar sono orang debat saya maen keroyokan b3go b3go minimal ajar dlu jika appollo bod0 satelite roket sudah sukses sudah luar,5/23/2024 20:14,negative
@henzganz7277,cocok tni yang tugas dalam papua susah sinyal,5/23/2024 20:13,positive
@arfanjarisnubaid930,cobain kampung halaman lu bangg,5/23/2024 20:12,positive
@bertolomeussupar9826,cocok pedalamanterimah kasih elon,5/23/2024 20:10,positive
@anggagumilar4692, tower bts keliling wkwkwk kocak  mantappp segi teknologi jelek  yang menyalahgunakan ,5/23/2024 20:09,negative
@rifkisuryaakbarudin3557,josssd,5/23/2024 20:08,positive
@user-gg2cs2bm5z,starling main chelsea,5/23/2024 20:06,neutral
@hardiiannsyah7906,hayoo  siap2 main saing ketat belit insfrastruktur internet yang mahal untung,5/23/2024 20:05,positive
@5filmspoiler,jika ngeyel brrti sudah bosen hidup ,5/25/2024 5:08,negative
@WansBorneo,mantap dah usaha vsat panas dingin starlink masuk indonesia tau saja vsat mahal instalasi yang ribet blm latency bandwith yang,5/23/2024 20:02,negative
@user-vh3qc2lj1t,semoga cepat masuk papua selatan  kasihan kelompok masyarakat lokal yang tinggal kampung kampung yang gsm saja tidak internet salut gadgetin yang tambah motivasi warga papua,5/23/2024 20:00,positive
@abiyyurizki71,tinggal beli bg,5/24/2024 1:55,neutral
@robbywijaya9486,nunggu tinggal beli alat langsung indonesia,5/24/2024 4:56,neutral
@user-eh6gs4lx3u,aman bang opm gmana rusuh tidak,5/24/2024 6:20,negative
@Ade_Nufi_Prasetia,sedia tinggal check out keranjang saja,5/24/2024 7:05,neutral
@fiszalohoiwutun9025,eh6gs4lx3u papua selatan brooo papua yang aman indonesia mini,5/24/2024 20:14,neutral
@sius.de.l1562,pusing ngebabat rt rw netmasuk dah starlink head to head isp legal rt rw net ilegal jamur,5/23/2024 19:59,negative
@turudek1362,main becek2 bang,5/23/2024 19:57,negative
@imronhuda5834,indihome ketar tir hahaha,5/23/2024 19:55,negative
@Roni_Story20,waw,5/23/2024 19:54,positive
@V_Projct,banyakin internet gratis kota pakai cocok,5/23/2024 19:54,positive
@LastVideo1108,bang miya  suka nyuri buf tidak,5/23/2024 19:52,neutral
@Kenzepepzz,jika hujan es taruh atap gmn tuh,5/23/2024 19:52,neutral
@AyuKomang20-xk1oh,cool,5/23/2024 19:52,positive
@cheppysinggih5654,kl gerak tidak coba pasang mobil speed brp koneksi ganggu,5/23/2024 19:49,negative
@muhamadadryan3639,alat dikit lemah indo seperti pasang 12 minggu maling dah  rumah,5/23/2024 19:48,negative
@bangjono3087,yanjangan pasang la cari aman,5/23/2024 19:57,negative
@dimaspratamajaya,tranding 2 bro,5/23/2024 19:45,neutral
@radensutikno2309,sudah deh  om elon seperti raya  gila tagetmarketnya planet bumi kota desa gila ,5/23/2024 19:45,positive
@ronniegto2821,bangkalau cobain taruh atap bis mobil gerak 6080kmjam ok tidak internet  semangat,5/23/2024 19:45,positive
@fachriansyah1641,penasaran felers,5/23/2024 19:41,neutral
@rangermerah2425,alhamdulillah dari dlu cuekin sm indihome pasang saja bnyk bgt alesan skrg bkalan mencret  indihome mampus,5/23/2024 19:41,negative
@ridwanriddd9861,maaf bang david sinyal coba starlink  puncak gunung muncak uji starlink  saran bang terimakasih,5/23/2024 19:39,neutral
@AlfioMatcha,satelit satria 01 harga 8t mana ya awoqwoqwoq,5/23/2024 19:34,neutral
@rahmatkurniawan2449,depan starlink hp risi aplikasi keren ide satelit hp aplikasi integrasi elon,5/23/2024 19:34,positive
@alkoholikgoks8239, merah saing komplain  cuman reset ulang saja modem,5/23/2024 19:31,negative
@tonirizkina7425,tidak logo bea cukai bang,5/23/2024 19:28,negative
@Ramadhan-fc7zv,bang adaptor ethernet  beli ya web starlink periksa tidak,5/23/2024 19:25,neutral
@bomberman5424,byr byr alat saja kah byr bulan gtu ya,5/23/2024 19:24,negative
@derudebu01,lemah curi harga mahal tempat ruang,5/23/2024 19:23,negative
@firdidf8830,pemyelamat koruptor bts,5/23/2024 19:20,negative
@Hendri_febrian,aman kah bang petir,5/23/2024 19:15,positive
@rahmattoss,ngakak pas bang david live instagram followers langsung garcep,5/23/2024 19:12,negative
@BatamPalembang-po7lu,teknologi kembang,5/23/2024 19:11,positive
@timnasindonesia2045,bahaya tidak mas,5/23/2024 19:00,negative
@loppatvchannel1020,lemah jika bawa hutan nyari colok listrik mana,5/23/2024 18:54,neutral
@riojunior688, simpan tenaga matahari ,5/23/2024 18:54,negative
@gunanta6777,indihome hayooo sentuh rakyat siap yang murah2 jangkau,5/23/2024 18:54,positive
@ShidqiyyahShitaWildani,gegara starlink internet yang lot awokawokawok,5/23/2024 18:53,negative
@gunanta6777,tani 750 tuk beli beras brooo,5/23/2024 18:52,neutral
@gunanta6777,mantap yang mampu2tapi mampus yang duitkarena mahal brooooo,5/23/2024 18:50,negative
@user-zm6fn6km1i,ohhh inet pake kabel bts kirain beneran satelitupzz paham2 saja deh,5/23/2024 18:42,negative
@buditrianto4086,kerja kasarhancur barang,5/23/2024 18:42,negative
@rizkifadilah3806,teknologi cocok anut bumi datar,5/23/2024 18:32,negative
@user-pv2bq9ie6u,cocok orang kerja pindah pindah kota,5/23/2024 18:31,positive
@user-pv2bq9ie6u,aman petir bang,5/23/2024 18:26,positive
@haerulakbar7527,jika komplek rumah yang minim ekonomi patungan 5 10 rumah biar akses internet murah riah gotong royong jika individu 700rbanbulan berat ,5/23/2024 18:23,negative
@goblo99,ea bnar jika 80 rborang gx trlalu mahal minimal 10 org,5/24/2024 22:58,positive
@ahmadsukron1913,lupa iur beli router adapternya,5/25/2024 0:22,neutral
@rickyneilkarsten6138,tar lomba download trs ngelag baku hantam hahahaga,5/25/2024 1:03,negative
@BurhanuddinYahya-rl7bk,emng rtrw net rawan kebanned starlink,5/25/2024 7:06,negative
@ahmadyani2390,tidak  bang detect,5/25/2024 7:15,negative
@hazdn,menang usaha rtrw net nangid indohome g laku anggap saja cepat 200mb bagi 20 orang 150rb orang 3jt harga naik gantung sulit internet,5/23/2024 18:19,neutral
@cuxhorse3191,indihome ketar tir bayar mahal internet ngadat troble telat bayar d denda gilir troble tidak diskon,5/23/2024 18:18,negative
@rudigunawan5784,gimana kabar menkominfo internet cepat,5/23/2024 18:12,negative
